id,title,start,avg_rating,rating_count,low,med,high,want,have,last_sold,for_sale,url
104064,"b""Talkin' Bout My Baby / Drop The Hate""",2.5, ,31,1.7,3.82,5.99,81,285,"Sep 12, 2021",16,https://www.discogs.com/release/104064
21637,b'Everybody Needs A 303',1.0, ,103,2.94,4.56,14.12,196,1105,"Aug 20, 2021",61,https://www.discogs.com/release/21637
21710,b'The Rockafeller Skank',3.89, ,219,2.33,8.58,22.08,730,2278,"Oct 24, 2021",57,https://www.discogs.com/release/21710
21707,b'Sunset (Bird Of Prey)',2.0, ,92,3.0,4.27,8.0,163,728,"Oct 2, 2021",61,https://www.discogs.com/release/21707
25138,b'You Take',0.53, ,21,0.8,1.72,2.5,23,217,"Jun 21, 2021",52,https://www.discogs.com/release/25138
120306,b'Together',1.0, ,20,0.59,1.23,2.53,16,140,"Sep 10, 2021",68,https://www.discogs.com/release/120306
27703,b'Devil In Sports Casual',0.5, ,45,0.57,1.53,5.83,48,417,"Oct 12, 2021",53,https://www.discogs.com/release/27703
181596,b'Hot In Herre',0.57, ,74,0.59,3.76,7.9,134,453,"Oct 22, 2021",27,https://www.discogs.com/release/181596
129002,b'The Hand Of God (Remixes)',0.57, ,13,0.39,2.2,8.23,27,82,"Aug 16, 2021",16,https://www.discogs.com/release/129002
351364,b'Les Nocturnes',1.77, ,60,1.17,2.44,7.53,82,334,"Aug 24, 2021",39,https://www.discogs.com/release/351364
528435,b'Rej EP',11.67, ,729,8.83,19.95,25.0,3224,3475,"Oct 14, 2021",44,https://www.discogs.com/release/528435
1247036,b'Experience',6.99, ,23,5.3,7.97,9.0,152,155,"Feb 20, 2021",7,https://www.discogs.com/release/1247036
9345107,b'Their Law: The Singles 1990-2005',7.0, ,5,9.0,9.0,9.0,22,46,"Apr 27, 2019",3,https://www.discogs.com/release/9345107
60636,"b""Chillin' (Revisited)""",0.8, ,36,1.17,3.75,6.37,112,326,"Oct 13, 2021",26,https://www.discogs.com/release/60636
163921,b'Lady (Remixed)',7.0, ,49,5.89,10.0,15.99,395,476,"Oct 31, 2021",14,https://www.discogs.com/release/163921
28002,b'Last Night A D.J. Saved My Life',3.9, ,235,1.77,8.24,12.0,941,2004,"Nov 22, 2021",53,https://www.discogs.com/release/28002
258580,b'Out Of Det',4.9, ,25,3.64,10.87,13.99,107,156,"Oct 21, 2021",11,https://www.discogs.com/release/258580
56879,"b""Maybe It's Me""",0.59, ,12,0.5,1.09,2.65,23,103,"Oct 21, 2021",30,https://www.discogs.com/release/56879
14904,b'Fun',1.76, ,108,1.17,2.21,5.0,175,747,"Oct 22, 2021",84,https://www.discogs.com/release/14904
173153,b'Dancin',1.06, ,76,1.17,2.65,7.89,140,595,"Aug 31, 2021",38,https://www.discogs.com/release/173153
363556,b'Infatuation',0.44, ,20,0.32,1.33,3.52,17,117,"Oct 6, 2020",42,https://www.discogs.com/release/363556
69930,b'I Feel For You',2.0, ,57,1.77,8.29,21.74,169,440,"Oct 29, 2021",16,https://www.discogs.com/release/69930
24190,b'Bad Enough',1.17, ,122,0.88,3.53,17.67,227,978,"Sep 19, 2021",69,https://www.discogs.com/release/24190
1741581,b'Da Effect Experience',0.59, ,11,1.0,1.48,3.0,18,140,"Jul 13, 2021",43,https://www.discogs.com/release/1741581
37613,b'Gun Connection (Remixes)',4.9, ,45,5.3,7.94,18.0,156,289,"Oct 5, 2021",10,https://www.discogs.com/release/37613
266939,b'Rapture',8.95, ,14,3.2,6.6,15.0,161,112,"Jun 25, 2021",3,https://www.discogs.com/release/266939
509031,b'Beef Patty Breaks Vol. 1',10.6, ,13,3.53,9.47,16.0,110,136,"May 8, 2021",7,https://www.discogs.com/release/509031
1000288,b'I Found U',3.0, ,34,2.94,4.31,5.89,125,265,"Oct 25, 2021",12,https://www.discogs.com/release/1000288
1789142,b'Isis / Traits (Remix)',7.06, ,44,4.71,6.47,11.74,94,291,"Jul 15, 2021",3,https://www.discogs.com/release/1789142
1903780,b'Take Me To The Hospital',1.16, ,127,5.0,6.49,14.0,278,862,"Sep 19, 2021",18,https://www.discogs.com/release/1903780
12747317,b'No Tourists',38.0, ,85,14.46,35.92,59.95,239,611,"Feb 3, 2021",17,https://www.discogs.com/release/12747317
6826317,b'The Day Is My Enemy',40.0, ,204,39.0,50.0,79.49,579,1355,"Oct 21, 2021",45,https://www.discogs.com/release/6826317
1614916,b'Omen',5.44, ,122,4.11,5.83,14.0,343,1051,"Oct 17, 2021",28,https://www.discogs.com/release/1614916
12731655,b'No Tourists',5.59, ,183,4.99,7.06,13.99,195,1445,"Sep 19, 2021",56,https://www.discogs.com/release/12731655
12747259,b'No Tourists',11.0, ,39,5.0,10.0,15.0,67,308,"Apr 22, 2021",6,https://www.discogs.com/release/12747259
125500,b'Wondering Why',1.52, ,60,1.17,2.82,4.71,100,528,"Oct 29, 2021",37,https://www.discogs.com/release/125500
1039411,b'Shandy Pants EP',1.87, ,10,1.48,1.54,5.0,29,63,"Mar 7, 2021",20,https://www.discogs.com/release/1039411
493209,b'Remixes Vol. 3 Presents...',15.02, ,12,10.98,14.5,19.99,59,69,"Aug 6, 2021",7,https://www.discogs.com/release/493209
15202114,b'The Very Polish Cut-Outs Vol. 0',40.0, ,6,30.0,30.0,32.77,68,76,"May 8, 2021",1,https://www.discogs.com/release/15202114
14023541,b'The Very Polish Cut-Outs Sampler Vol. 6',13.25, ,38,11.77,14.13,20.03,118,287,"Sep 29, 2021",10,https://www.discogs.com/release/14023541
15889956,b'The Very Polish Cut-Outs Sampler Vol. 7',20.95, ,32,9.18,12.99,19.95,74,277,"Oct 17, 2021",4,https://www.discogs.com/release/15889956
18484993,b'The Very Holiday 80 Sampler',9.43, ,22,12.94,13.53,21.0,44,214,"Aug 31, 2021",16,https://www.discogs.com/release/18484993
1567850,b'Underneath The Stars',1.0, ,5,0.88,1.28,4.0,4,21,"Nov 1, 2020",10,https://www.discogs.com/release/1567850
2116325,b'Planet Rock Remixes',0.88, ,16,1.76,3.93,7.95,236,271,"Sep 30, 2021",17,https://www.discogs.com/release/2116325
38643,b'Planet Rock (Remixes)',1.66, ,39,1.17,2.65,6.17,247,238,"Jul 3, 2021",25,https://www.discogs.com/release/38643
441471,b'Crack The Crackers / Together',0.88, ,4,0.88,1.33,2.0,30,56,"Oct 26, 2021",29,https://www.discogs.com/release/441471
463019,"b'Ladies & Gentlemen, Start Your Engines Please'",1.76, ,19,2.1,3.52,7.0,34,160,"Jul 2, 2021",22,https://www.discogs.com/release/463019
376203,b'Make New Friends EP',2.0, ,20,3.5,5.3,11.48,66,201,"Feb 20, 2021",14,https://www.discogs.com/release/376203
33954,b'Fu*k The Millennium EP',1.0, ,78,0.29,7.79,19.99,144,606,"Sep 10, 2021",31,https://www.discogs.com/release/33954
4942273,b'Nanodust / Stripshow',3.0, ,7,1.5,3.32,7.06,12,26,"Apr 27, 2020",6,https://www.discogs.com/release/4942273
355729,b'Flashdance',5.89, ,36,4.99,7.94,12.99,182,339,"Oct 29, 2021",16,https://www.discogs.com/release/355729
2367912,b'She Knows You',80.0, ,15,35.0,48.48,76.56,211,49,"Jul 25, 2021",2,https://www.discogs.com/release/2367912
1316775,b'Freeze Out / Pushing Creating',1.26, ,2,0.95,1.05,1.15,7,21,"Nov 25, 2020",7,https://www.discogs.com/release/1316775
31565,b'Get It Up (Full Intention Mixes)',0.5, ,25,0.69,1.89,7.62,22,222,"Aug 17, 2021",52,https://www.discogs.com/release/31565
14981,b'E.P.',0.87, ,69,2.0,5.19,14.12,111,635,"Oct 4, 2021",35,https://www.discogs.com/release/14981
1025113,b'Inta Outa (Surge Remix) / I Wanna Get Down',1.0, ,10,0.59,1.17,5.89,32,135,"Aug 18, 2021",10,https://www.discogs.com/release/1025113
1550206,b'Jazz Note 1 / Burning',9.9, ,31,5.0,9.44,12.9,250,213,"Jun 18, 2021",4,https://www.discogs.com/release/1550206
210723,b'The Killa-Hertz',2.33, ,85,1.17,9.12,29.5,164,763,"May 31, 2021",25,https://www.discogs.com/release/210723
10094286,b'Insideinfo',39.95, ,13,7.5,21.89,24.72,39,82,"Sep 15, 2021",1,https://www.discogs.com/release/10094286
117702,b'Sadeness Part I',1.5, ,353,1.0,6.62,10.9,570,2713,"Oct 24, 2021",87,https://www.discogs.com/release/117702
135671,b'Homework / Discovery / Alive 1997',412.22, ,114,69.0,282.5,395.0,502,564,"Aug 29, 2021",12,https://www.discogs.com/release/135671
463062,b'Technologic',4.71, ,36,4.7,11.33,24.9,170,246,"Sep 30, 2021",11,https://www.discogs.com/release/463062
123722,b'Inside All The People',1.17, ,27,1.17,3.99,8.83,59,176,"Jul 14, 2021",16,https://www.discogs.com/release/123722
13861184,b'RTRN II JUNGLE',25.54, ,71,16.49,22.22,27.99,343,753,"Oct 17, 2021",7,https://www.discogs.com/release/13861184
13399060,b'No Geography',5.87, ,97,3.9,6.47,9.39,127,766,"Sep 23, 2021",36,https://www.discogs.com/release/13399060
1854136,"b""That's All""",0.01, ,39,0.59,1.17,4.42,57,719,"Oct 18, 2021",210,https://www.discogs.com/release/1854136
9442778,b'Blue Lines',16.0, ,1068,11.47,22.03,27.99,1780,12277,"Nov 3, 2021",217,https://www.discogs.com/release/9442778
123230,b'Tantzstanze / Spurrillen',1.5, ,79,1.26,4.25,6.0,83,510,"Aug 14, 2021",41,https://www.discogs.com/release/123230
158717,"b""Burnin'""",14.0, ,65,11.77,13.97,24.99,405,453,"Oct 23, 2021",13,https://www.discogs.com/release/158717
509218,b'The Tide / Concussion',4.71, ,275,4.42,7.0,16.78,580,1599,"Nov 3, 2021",13,https://www.discogs.com/release/509218
1603540,b'Stigma / Crank',4.7, ,200,4.5,10.42,17.67,473,1124,"Jul 25, 2021",13,https://www.discogs.com/release/1603540
3005486,b'Program / Regurgitate',4.66, ,90,5.2,10.0,17.67,230,499,"Oct 10, 2021",7,https://www.discogs.com/release/3005486
9056717,b'Outer Edges',69.0, ,64,53.0,56.37,60.0,315,309,"Sep 13, 2021",4,https://www.discogs.com/release/9056717
112902,b'Darkdancer',24.35, ,39,10.0,17.25,24.7,193,281,"Nov 6, 2021",7,https://www.discogs.com/release/112902
3821,b'Chase',1.0, ,31,0.88,1.9,6.44,29,306,"Sep 3, 2021",41,https://www.discogs.com/release/3821
3795,b'Dive EP',1.0, ,69,1.51,4.14,13.24,219,647,"Oct 7, 2021",28,https://www.discogs.com/release/3795
1190199,b'The Extended Play EP',1.17, ,17,1.2,3.0,5.0,39,217,"Aug 28, 2021",30,https://www.discogs.com/release/1190199
2268741,b'Down By Law',1.76, ,5,1.17,2.17,3.0,12,70,"Aug 7, 2021",23,https://www.discogs.com/release/2268741
12513366,b'Collapse EP',10.0, ,401,10.6,13.76,18.0,724,3565,"Oct 22, 2021",122,https://www.discogs.com/release/12513366
3662,b'Come To Daddy',12.0, ,1007,12.94,18.1,44.17,2113,5771,"Oct 28, 2021",33,https://www.discogs.com/release/3662
5310465,b'Watermark',5.87, ,56,7.06,11.88,20.0,138,632,"Nov 1, 2021",47,https://www.discogs.com/release/5310465
565580,b'Yeah',4.13, ,3,3.53,4.0,4.49,12,14,"Nov 7, 2018",2,https://www.discogs.com/release/565580
73369,b'Hold Tight',0.88, ,21,1.77,3.51,8.5,152,202,"Nov 1, 2021",7,https://www.discogs.com/release/73369
5229,b'Opium Scumbagz EP',0.88, ,75,1.0,2.23,5.0,69,363,"Jul 1, 2021",26,https://www.discogs.com/release/5229
1553943,b'The Fat Of The Land',30.0, ,385,19.42,24.27,29.5,1218,2729,"Oct 6, 2021",10,https://www.discogs.com/release/1553943
13443,"b""Where's Your Head At""",3.52, ,158,0.88,5.75,8.23,343,1335,"Oct 13, 2021",21,https://www.discogs.com/release/13443
1074649,b'One Love',11.77, ,36,7.0,14.57,17.67,204,247,"Sep 24, 2021",4,https://www.discogs.com/release/1074649
1629903,b'No Good (Start The Dance)',7.77, ,38,6.0,12.97,23.35,360,278,"Jul 30, 2021",16,https://www.discogs.com/release/1629903
159576,b'Kick Up The Volume',0.49, ,51,0.57,2.24,6.0,78,497,"Oct 9, 2021",90,https://www.discogs.com/release/159576
20688,b'Smack My Bitch Up',9.4, ,475,7.07,17.67,21.2,1369,3002,"Oct 17, 2021",36,https://www.discogs.com/release/20688
3137842,b'Charly',6.0, ,54,7.07,14.0,28.5,381,526,"Sep 13, 2021",24,https://www.discogs.com/release/3137842
48510,"b""Baby's Got A Temper""",3.0, ,64,3.0,5.0,12.95,121,412,"Oct 16, 2021",52,https://www.discogs.com/release/48510
1074659,b'Poison',7.5, ,32,8.83,13.54,20.19,235,302,"Oct 22, 2021",24,https://www.discogs.com/release/1074659
11524,b'Out Of Space',11.73, ,805,11.77,17.38,25.0,1985,3912,"Oct 12, 2021",42,https://www.discogs.com/release/11524
123964,b'The Bomb (Remixes)',1.0, ,20,1.25,1.75,6.9,44,177,"Sep 23, 2021",43,https://www.discogs.com/release/123964
9149,b'10 x 10',1.17, ,14,0.57,2.0,6.0,37,128,"Jun 15, 2021",25,https://www.discogs.com/release/9149
74835,b'La Serenissima',1.0, ,86,1.35,3.24,6.95,170,486,"Oct 9, 2021",47,https://www.discogs.com/release/74835
